2018-1-19, 22:15, 10
2018-1-19, 22:20, 10
2018-1-19, 22:25, 10
2018-1-19, 22:30, 10
2018-1-19, 22:35, 10
2018-1-19, 22:40, 10
2018-1-19, 22:45, 10
2018-1-19, 22:50, 10
2018-1-19, 22:55, 10
2018-1-19, 23:0, 10
2018-1-19, 23:5, 10
2018-1-19, 23:10, 10
2018-1-19, 23:15, 10
2018-1-19, 23:20, 10
2018-1-19, 23:25, 10
2018-1-19, 23:30, 10
2018-1-19, 23:35, 10
2018-1-19, 23:40, 10
2018-1-19, 23:45, 10
2018-1-19, 23:50, 10
2018-1-19, 23:55, 10
2018-1-20, 0:0, 10
2018-1-20, 0:5, 8
2018-1-20, 0:10, 7
2018-1-20, 0:15, 7
2018-1-20, 0:20, 5
2018-1-20, 0:25, 5
2018-1-20, 0:30, 5
2018-1-20, 0:35, 5
2018-1-20, 0:40, 5
2018-1-20, 0:45, 5
2018-1-20, 0:50, 5
2018-1-20, 0:55, 4
2018-1-20, 1:0, 4
2018-1-20, 1:5, 4
2018-1-20, 1:10, 4
2018-1-20, 1:15, 4
2018-1-20, 1:20, 4
2018-1-20, 1:25, 4
2018-1-20, 1:30, 4
2018-1-20, 1:35, 4
2018-1-20, 1:40, 4
2018-1-20, 1:45, 4
2018-1-20, 1:50, 4
2018-1-20, 1:55, 4
2018-1-20, 2:0, 4
2018-1-20, 2:5, 4
2018-1-20, 2:10, 4
2018-1-20, 2:15, 4
2018-1-20, 2:20, 4
2018-1-20, 2:25, 4
2018-1-20, 2:30, 4
2018-1-20, 2:35, 4
2018-1-20, 2:40, 4
2018-1-20, 2:45, 4
2018-1-20, 2:50, 4
2018-1-20, 2:55, 4
2018-1-20, 3:0, 4
2018-1-20, 3:5, 4
2018-1-20, 3:10, 4
2018-1-20, 3:15, 4
2018-1-20, 3:20, 4
2018-1-20, 3:25, 4
2018-1-20, 3:30, 4
2018-1-20, 3:35, 4
2018-1-20, 3:40, 4
2018-1-20, 3:45, 4
2018-1-20, 3:50, 4
2018-1-20, 3:55, 4
2018-1-20, 4:0, 4
2018-1-20, 4:5, 4
2018-1-20, 4:10, 4
2018-1-20, 4:15, 5
2018-1-20, 4:20, 5
2018-1-20, 4:25, 5
2018-1-20, 4:30, 5
2018-1-20, 4:35, 5
2018-1-20, 4:40, 5
2018-1-20, 4:45, 5
2018-1-20, 4:50, 5
2018-1-20, 4:55, 5
2018-1-20, 5:0, 5
2018-1-20, 5:5, 6
2018-1-20, 5:10, 6
2018-1-20, 5:15, 6
2018-1-20, 5:20, 7
2018-1-20, 5:25, 7
2018-1-20, 5:30, 7
2018-1-20, 5:35, 7
2018-1-20, 5:40, 8
2018-1-20, 5:45, 9
2018-1-20, 5:50, 10
2018-1-20, 5:55, 10
2018-1-20, 6:0, 11
2018-1-20, 6:5, 11
2018-1-20, 6:10, 11
2018-1-20, 6:15, 11
2018-1-20, 6:20, 11
2018-1-20, 6:25, 11
2018-1-20, 6:30, 11
2018-1-20, 6:35, 11
2018-1-20, 6:40, 11
2018-1-20, 6:45, 11
2018-1-20, 6:50, 11
2018-1-20, 6:55, 11
2018-1-20, 7:0, 11
2018-1-20, 7:5, 11
2018-1-20, 7:10, 11
2018-1-20, 7:15, 11
2018-1-20, 7:20, 11
2018-1-20, 7:25, 11
2018-1-20, 7:30, 11
2018-1-20, 7:35, 11
2018-1-20, 7:40, 11
2018-1-20, 7:45, 11
2018-1-20, 7:50, 11
2018-1-20, 7:55, 10
2018-1-20, 8:0, 10
2018-1-20, 8:5, 10
2018-1-20, 8:10, 10
2018-1-20, 8:15, 10
2018-1-20, 8:20, 10
2018-1-20, 8:25, 10
2018-1-20, 8:30, 10
2018-1-20, 8:35, 10
2018-1-20, 8:40, 10
2018-1-20, 8:45, 10
2018-1-20, 8:50, 10
2018-1-20, 8:55, 10
2018-1-20, 9:0, 10
2018-1-20, 9:5, 10
2018-1-20, 9:10, 9
2018-1-20, 9:15, 9
2018-1-20, 9:20, 9
2018-1-20, 9:25, 9
2018-1-20, 9:30, 9
2018-1-20, 9:35, 9
2018-1-20, 9:40, 9
2018-1-20, 9:45, 9
2018-1-20, 9:50, 9
2018-1-20, 9:55, 9
2018-1-20, 10:0, 9
2018-1-20, 10:5, 9
2018-1-20, 10:10, 9
2018-1-20, 10:15, 9
2018-1-20, 10:20, 9
2018-1-20, 10:25, 9
2018-1-20, 10:30, 9
2018-1-20, 10:35, 9
2018-1-20, 10:40, 9
2018-1-20, 10:45, 9
2018-1-20, 10:50, 9
2018-1-20, 10:55, 9
2018-1-20, 11:0, 9
2018-1-20, 11:5, 9
2018-1-20, 11:10, 9
2018-1-20, 11:15, 9
2018-1-20, 11:20, 9
2018-1-20, 11:25, 9
2018-1-20, 11:30, 9
2018-1-20, 11:35, 9
2018-1-20, 11:40, 9
2018-1-20, 11:45, 9
2018-1-20, 11:50, 9
2018-1-20, 11:55, 9
2018-1-20, 12:0, 9
2018-1-20, 12:5, 9
2018-1-20, 12:10, 8
2018-1-20, 12:15, 7
2018-1-20, 12:20, 7
2018-1-20, 12:25, 7
2018-1-20, 12:30, 6
2018-1-20, 12:35, 6
2018-1-20, 12:40, 6
2018-1-20, 12:45, 6
2018-1-20, 12:50, 6
2018-1-20, 12:55, 6
2018-1-20, 13:0, 6
2018-1-20, 13:5, 6
2018-1-20, 13:10, 6
2018-1-20, 13:15, 6
2018-1-20, 13:20, 5
2018-1-20, 13:25, 5
2018-1-20, 13:30, 4
2018-1-20, 13:35, 4
2018-1-20, 13:40, 4
2018-1-20, 13:45, 4
2018-1-20, 13:50, 4
2018-1-20, 13:55, 4
2018-1-20, 14:0, 4
2018-1-20, 14:5, 4
2018-1-20, 14:10, 4
2018-1-20, 14:15, 4
2018-1-20, 14:20, 3
2018-1-20, 14:25, 2
2018-1-20, 14:30, 2
2018-1-20, 14:35, 2
2018-1-20, 14:40, 2
2018-1-20, 14:45, 2
2018-1-20, 14:50, 2
2018-1-20, 14:55, 3
2018-1-20, 15:0, 3
2018-1-20, 15:5, 4
2018-1-20, 15:10, 4
2018-1-20, 15:15, 4
2018-1-20, 15:20, 4
2018-1-20, 15:25, 4
2018-1-20, 15:30, 4
2018-1-20, 15:35, 5
2018-1-20, 15:40, 5
2018-1-20, 15:45, 5
2018-1-20, 15:50, 5
2018-1-20, 15:55, 5
2018-1-20, 16:0, 5
2018-1-20, 16:5, 5
2018-1-20, 16:10, 4
2018-1-20, 16:15, 4
2018-1-20, 16:20, 4
2018-1-20, 16:25, 5
2018-1-20, 16:30, 5
2018-1-20, 16:35, 6
2018-1-20, 16:40, 7
2018-1-20, 16:45, 7
2018-1-20, 16:50, 7
2018-1-20, 16:55, 7
2018-1-20, 17:0, 9
2018-1-20, 17:5, 9
2018-1-20, 17:10, 9
2018-1-20, 17:15, 10
2018-1-20, 17:20, 10
2018-1-20, 17:25, 10
2018-1-20, 17:30, 10
2018-1-20, 17:35, 10
2018-1-20, 17:40, 10
2018-1-20, 17:45, 10
2018-1-20, 17:50, 10
2018-1-20, 17:55, 11
2018-1-20, 18:0, 11
2018-1-20, 18:5, 12
2018-1-20, 18:10, 12
2018-1-20, 18:15, 12
2018-1-20, 18:20, 12
2018-1-20, 18:25, 12
2018-1-20, 18:30, 12
2018-1-20, 18:35, 12
2018-1-20, 18:40, 12
2018-1-20, 18:45, 12
2018-1-20, 18:50, 12
2018-1-20, 18:55, 13
2018-1-20, 19:0, 13
2018-1-20, 19:5, 13
2018-1-20, 19:10, 13
2018-1-20, 19:15, 13
2018-1-20, 19:20, 13
2018-1-20, 19:25, 14
2018-1-20, 19:30, 14
2018-1-20, 19:35, 15
2018-1-20, 19:40, 15
2018-1-20, 19:45, 15
2018-1-20, 19:50, 15
2018-1-20, 19:55, 15
2018-1-20, 20:0, 14
2018-1-20, 20:5, 14
2018-1-20, 20:10, 14
2018-1-20, 20:15, 14
2018-1-20, 20:20, 13
2018-1-20, 20:25, 13
2018-1-20, 20:30, 13
2018-1-20, 20:35, 13
2018-1-20, 20:40, 13
2018-1-20, 20:45, 13
2018-1-20, 20:50, 13
2018-1-20, 20:55, 13
2018-1-20, 21:0, 12
2018-1-20, 21:5, 12
2018-1-20, 21:10, 13
2018-1-20, 21:15, 13
2018-1-20, 21:20, 13
2018-1-20, 21:25, 13
2018-1-20, 21:30, 13
2018-1-20, 21:35, 14
2018-1-20, 21:40, 14
2018-1-20, 21:45, 14
2018-1-20, 21:50, 14
2018-1-20, 21:55, 13
2018-1-20, 22:0, 13
2018-1-20, 22:5, 13
2018-1-20, 22:10, 13
2018-1-20, 22:15, 13
2018-1-20, 22:20, 13
2018-1-20, 22:25, 13
2018-1-20, 22:30, 13
2018-1-20, 22:35, 13
2018-1-20, 22:40, 13
2018-1-20, 22:45, 13
2018-1-20, 22:50, 13
2018-1-20, 22:55, 13
2018-1-20, 23:0, 13
2018-1-20, 23:5, 13
2018-1-20, 23:10, 13
2018-1-20, 23:15, 13
2018-1-20, 23:20, 13
2018-1-20, 23:25, 13
2018-1-20, 23:30, 12
2018-1-20, 23:35, 12
2018-1-20, 23:40, 12
2018-1-20, 23:45, 12
2018-1-20, 23:50, 12
2018-1-20, 23:55, 12
2018-1-21, 0:0, 12
2018-1-21, 0:5, 10
2018-1-21, 0:10, 9
2018-1-21, 0:15, 8
2018-1-21, 0:20, 7
2018-1-21, 0:25, 7
2018-1-21, 0:30, 7
2018-1-21, 0:35, 7
2018-1-21, 0:40, 7
2018-1-21, 0:45, 7
2018-1-21, 0:50, 7
2018-1-21, 0:55, 6
2018-1-21, 1:0, 6
2018-1-21, 1:5, 6
2018-1-21, 1:10, 6
2018-1-21, 1:15, 6
2018-1-21, 1:20, 6
2018-1-21, 1:25, 6
2018-1-21, 1:30, 6
2018-1-21, 1:35, 6
2018-1-21, 1:40, 6
2018-1-21, 1:45, 6
2018-1-21, 1:50, 6
2018-1-21, 1:55, 6
2018-1-21, 2:0, 6
2018-1-21, 2:5, 6
2018-1-21, 2:10, 6
2018-1-21, 2:15, 6
2018-1-21, 2:20, 6
2018-1-21, 2:25, 6
2018-1-21, 2:30, 6
2018-1-21, 2:35, 6
2018-1-21, 2:40, 6
2018-1-21, 2:45, 6
2018-1-21, 2:50, 6
2018-1-21, 2:55, 6
2018-1-21, 3:0, 6
2018-1-21, 3:5, 6
2018-1-21, 3:10, 6
2018-1-21, 3:15, 6
2018-1-21, 3:20, 6
2018-1-21, 3:25, 6
2018-1-21, 3:30, 6
2018-1-21, 3:35, 6
2018-1-21, 3:40, 6
2018-1-21, 3:45, 6
2018-1-21, 3:50, 6
2018-1-21, 3:55, 6
2018-1-21, 4:0, 6
2018-1-21, 4:5, 6
2018-1-21, 4:10, 6
2018-1-21, 4:15, 6
2018-1-21, 4:20, 6
2018-1-21, 4:25, 6
2018-1-21, 4:30, 6
2018-1-21, 4:35, 6
2018-1-21, 4:40, 6
2018-1-21, 4:45, 6
2018-1-21, 4:50, 6
2018-1-21, 4:55, 6
2018-1-21, 5:0, 6
2018-1-21, 5:5, 6
2018-1-21, 5:10, 6
2018-1-21, 5:15, 6
2018-1-21, 5:20, 6
2018-1-21, 5:25, 6
2018-1-21, 5:30, 6
2018-1-21, 5:35, 6
2018-1-21, 5:40, 6
2018-1-21, 5:45, 6
2018-1-21, 5:50, 6
2018-1-21, 5:55, 6
2018-1-21, 6:0, 6
2018-1-21, 6:5, 6
2018-1-21, 6:10, 6
2018-1-21, 6:15, 6
2018-1-21, 6:20, 6
2018-1-21, 6:25, 6
2018-1-21, 6:30, 6
2018-1-21, 6:35, 6
2018-1-21, 6:40, 6
2018-1-21, 6:45, 6
2018-1-21, 6:50, 6
2018-1-21, 6:55, 6
2018-1-21, 7:0, 6
2018-1-21, 7:5, 6
2018-1-21, 7:10, 6
2018-1-21, 7:15, 6
2018-1-21, 7:20, 6
2018-1-21, 7:25, 6
2018-1-21, 7:30, 6
2018-1-21, 7:35, 6
2018-1-21, 7:40, 6
2018-1-21, 7:45, 6
2018-1-21, 7:50, 6
2018-1-21, 7:55, 5
2018-1-21, 8:0, 5
2018-1-21, 8:5, 5
2018-1-21, 8:10, 5
2018-1-21, 8:15, 5
2018-1-21, 8:20, 5
2018-1-21, 8:25, 5
2018-1-21, 8:30, 5
2018-1-21, 8:35, 5
2018-1-21, 8:40, 5
2018-1-21, 8:45, 5
2018-1-21, 8:50, 5
2018-1-21, 8:55, 5
2018-1-21, 9:0, 5
2018-1-21, 9:5, 5
2018-1-21, 9:10, 5
2018-1-21, 9:15, 5
2018-1-21, 9:20, 4
2018-1-21, 9:25, 4
2018-1-21, 9:30, 4
2018-1-21, 9:35, 4
2018-1-21, 9:40, 4
2018-1-21, 9:45, 4
2018-1-21, 9:50, 4
2018-1-21, 9:55, 4
2018-1-21, 10:0, 4
2018-1-21, 10:5, 4
2018-1-21, 10:10, 4
2018-1-21, 10:15, 4
2018-1-21, 10:20, 4
2018-1-21, 10:25, 4
2018-1-21, 10:30, 4
2018-1-21, 10:35, 4
2018-1-21, 10:40, 4
2018-1-21, 10:45, 4
2018-1-21, 10:50, 4
2018-1-21, 10:55, 4
2018-1-21, 11:0, 4
2018-1-21, 11:5, 4
2018-1-21, 11:10, 4
2018-1-21, 11:15, 4
2018-1-21, 11:20, 4
2018-1-21, 11:25, 4
2018-1-21, 11:30, 4
2018-1-21, 11:35, 4
2018-1-21, 11:40, 4
2018-1-21, 11:45, 4
2018-1-21, 11:50, 4
2018-1-21, 11:55, 4
2018-1-21, 12:0, 4
2018-1-21, 12:5, 4
2018-1-21, 12:10, 3
2018-1-21, 12:15, 3
2018-1-21, 12:20, 3
2018-1-21, 12:25, 2
2018-1-21, 12:30, 1
2018-1-21, 12:35, 1
2018-1-21, 12:40, 1
2018-1-21, 12:45, 1
2018-1-21, 12:50, 1
2018-1-21, 12:55, 1
2018-1-21, 13:0, 1
2018-1-21, 13:5, 1
2018-1-21, 13:10, 1
2018-1-21, 13:15, 1
2018-1-21, 13:20, 1
2018-1-21, 13:25, 1
2018-1-21, 13:30, 1
2018-1-21, 13:35, 1
2018-1-21, 13:40, 0
