2018-1-20, 0:50, 1
2018-1-20, 0:55, 1
2018-1-20, 1:0, 1
2018-1-20, 1:5, 1
2018-1-20, 1:10, 1
2018-1-20, 1:15, 1
2018-1-20, 1:20, 1
2018-1-20, 1:25, 1
2018-1-20, 1:30, 1
2018-1-20, 1:35, 1
2018-1-20, 1:40, 1
2018-1-20, 1:45, 1
2018-1-20, 1:50, 1
2018-1-20, 1:55, 1
2018-1-20, 2:0, 1
2018-1-20, 2:5, 1
2018-1-20, 2:10, 1
2018-1-20, 2:15, 1
2018-1-20, 2:20, 1
2018-1-20, 2:25, 1
2018-1-20, 2:30, 1
2018-1-20, 2:35, 1
2018-1-20, 2:40, 1
2018-1-20, 2:45, 1
2018-1-20, 2:50, 1
2018-1-20, 2:55, 1
2018-1-20, 3:0, 1
2018-1-20, 3:5, 1
2018-1-20, 3:10, 1
2018-1-20, 3:15, 1
2018-1-20, 3:20, 1
2018-1-20, 3:25, 1
2018-1-20, 3:30, 1
2018-1-20, 3:35, 1
2018-1-20, 3:40, 1
2018-1-20, 3:45, 1
2018-1-20, 3:50, 1
2018-1-20, 3:55, 1
2018-1-20, 4:0, 1
2018-1-20, 4:5, 1
2018-1-20, 4:10, 1
2018-1-20, 4:15, 1
2018-1-20, 4:20, 1
2018-1-20, 4:25, 1
2018-1-20, 4:30, 0.972973
2018-1-20, 4:35, 0.972973
2018-1-20, 4:40, 0.972973
2018-1-20, 4:45, 0.947368
2018-1-20, 4:50, 0.947368
2018-1-20, 4:55, 0.947368
2018-1-20, 5:0, 0.947368
2018-1-20, 5:5, 0.947368
2018-1-20, 5:10, 0.947368
2018-1-20, 5:15, 0.947368
2018-1-20, 5:20, 0.947368
2018-1-20, 5:25, 0.923077
2018-1-20, 5:30, 0.923077
2018-1-20, 5:35, 0.923077
2018-1-20, 5:40, 0.923077
2018-1-20, 5:45, 0.923077
2018-1-20, 5:50, 0.923077
2018-1-20, 5:55, 0.923077
2018-1-20, 6:0, 0.923077
2018-1-20, 6:5, 0.9
2018-1-20, 6:10, 0.9
2018-1-20, 6:15, 0.9
2018-1-20, 6:20, 0.9
2018-1-20, 6:25, 0.9
2018-1-20, 6:30, 0.9
2018-1-20, 6:35, 0.878049
2018-1-20, 6:40, 0.868421
2018-1-20, 6:45, 0.868421
2018-1-20, 6:50, 0.868421
2018-1-20, 6:55, 0.857143
2018-1-20, 7:0, 0.857143
2018-1-20, 7:5, 0.857143
2018-1-20, 7:10, 0.833333
2018-1-20, 7:15, 0.833333
2018-1-20, 7:20, 0.810811
2018-1-20, 7:25, 0.810811
2018-1-20, 7:30, 0.805556
2018-1-20, 7:35, 0.8
2018-1-20, 7:40, 0.8
2018-1-20, 7:45, 0.794118
2018-1-20, 7:50, 0.787879
2018-1-20, 7:55, 0.787879
2018-1-20, 8:0, 0.787879
2018-1-20, 8:5, 0.78125
2018-1-20, 8:10, 0.774194
2018-1-20, 8:15, 0.766667
2018-1-20, 8:20, 0.758621
2018-1-20, 8:25, 0.75
2018-1-20, 8:30, 0.703704
2018-1-20, 8:35, 0.703704
2018-1-20, 8:40, 0.689655
2018-1-20, 8:45, 0.709677
2018-1-20, 8:50, 0.727273
2018-1-20, 8:55, 0.71875
2018-1-20, 9:0, 0.6875
2018-1-20, 9:5, 0.666667
2018-1-20, 9:10, 0.666667
2018-1-20, 9:15, 0.689655
2018-1-20, 9:20, 0.678571
2018-1-20, 9:25, 0.68
2018-1-20, 9:30, 0.695652
2018-1-20, 9:35, 0.666667
2018-1-20, 9:40, 0.615385
2018-1-20, 9:45, 0.555556
2018-1-20, 9:50, 0.5
2018-1-20, 9:55, 0.419355
2018-1-20, 10:0, 0.387097
2018-1-20, 10:5, 0.387097
2018-1-20, 10:10, 0.387097
2018-1-20, 10:15, 0.419355
2018-1-20, 10:20, 0.413793
2018-1-20, 10:25, 0.483871
2018-1-20, 10:30, 0.483871
2018-1-20, 10:35, 0.5
2018-1-20, 10:40, 0.533333
2018-1-20, 10:45, 0.566667
2018-1-20, 10:50, 0.586207
2018-1-20, 10:55, 0.586207
2018-1-20, 11:0, 0.62963
2018-1-20, 11:5, 0.72
2018-1-20, 11:10, 0.75
2018-1-20, 11:15, 0.782609
2018-1-20, 11:20, 0.772727
2018-1-20, 11:25, 0.818182
2018-1-20, 11:30, 0.863636
2018-1-20, 11:35, 0.863636
2018-1-20, 11:40, 0.863636
2018-1-20, 11:45, 0.863636
2018-1-20, 11:50, 0.863636
2018-1-20, 11:55, 0.863636
2018-1-20, 12:0, 0.9
2018-1-20, 12:5, 0.904762
2018-1-20, 12:10, 0.9
2018-1-20, 12:15, 0.888889
2018-1-20, 12:20, 0.888889
2018-1-20, 12:25, 0.888889
2018-1-20, 12:30, 0.888889
2018-1-20, 12:35, 0.888889
2018-1-20, 12:40, 0.882353
2018-1-20, 12:45, 0.888889
2018-1-20, 12:50, 0.888889
2018-1-20, 12:55, 0.888889
2018-1-20, 13:0, 0.941176
2018-1-20, 13:5, 0.933333
2018-1-20, 13:10, 0.933333
2018-1-20, 13:15, 0.933333
2018-1-20, 13:20, 0.9375
2018-1-20, 13:25, 0.933333
2018-1-20, 13:30, 0.9375
2018-1-20, 13:35, 0.933333
2018-1-20, 13:40, 0.933333
2018-1-20, 13:45, 0.941176
2018-1-20, 13:50, 0.9375
2018-1-20, 13:55, 0.933333
2018-1-20, 14:0, 0.9375
2018-1-20, 14:5, 0.941176
2018-1-20, 14:10, 0.9375
2018-1-20, 14:15, 1
2018-1-20, 14:20, 1
2018-1-20, 14:25, 1
2018-1-20, 14:30, 1
2018-1-20, 14:35, 1
2018-1-20, 14:40, 1
2018-1-20, 14:45, 1
2018-1-20, 14:50, 1
2018-1-20, 14:55, 1
2018-1-20, 15:0, 1
2018-1-20, 15:5, 1
2018-1-20, 15:10, 1
2018-1-20, 15:15, 1
2018-1-20, 15:20, 1
2018-1-20, 15:25, 1
2018-1-20, 15:30, 1
2018-1-20, 15:35, 1
2018-1-20, 15:40, 1
2018-1-20, 15:45, 1
2018-1-20, 15:50, 1
2018-1-20, 15:55, 1
2018-1-20, 16:0, 1
2018-1-20, 16:5, 1
2018-1-20, 16:10, 1
2018-1-20, 16:15, 1
2018-1-20, 16:20, 1
2018-1-20, 16:25, 1
2018-1-20, 16:30, 1
2018-1-20, 16:35, 1
2018-1-20, 16:40, 1
2018-1-20, 16:45, 1
2018-1-20, 16:50, 1
2018-1-20, 16:55, 1
2018-1-20, 17:0, 1
2018-1-20, 17:5, 1
2018-1-20, 17:10, 1
2018-1-20, 17:15, 1
2018-1-20, 17:20, 1
2018-1-20, 17:25, 1
2018-1-20, 17:30, 1
2018-1-20, 17:35, 0.923077
2018-1-20, 17:40, 0.923077
2018-1-20, 17:45, 0.928571
2018-1-20, 17:50, 0.923077
2018-1-20, 17:55, 0.916667
2018-1-20, 18:0, 0.916667
2018-1-20, 18:5, 0.909091
2018-1-20, 18:10, 0.888889
2018-1-20, 18:15, 0.9
2018-1-20, 18:20, 0.888889
2018-1-20, 18:25, 0.888889
2018-1-20, 18:30, 0.875
2018-1-20, 18:35, 0.9
2018-1-20, 18:40, 0.909091
2018-1-20, 18:45, 0.916667
2018-1-20, 18:50, 0.923077
2018-1-20, 18:55, 0.933333
2018-1-20, 19:0, 0.9375
2018-1-20, 19:5, 0.9375
2018-1-20, 19:10, 0.9375
2018-1-20, 19:15, 0.941176
2018-1-20, 19:20, 0.944444
2018-1-20, 19:25, 0.947368
2018-1-20, 19:30, 0.9375
2018-1-20, 19:35, 0.933333
2018-1-20, 19:40, 0.933333
2018-1-20, 19:45, 0.933333
2018-1-20, 19:50, 0.928571
2018-1-20, 19:55, 0.866667
2018-1-20, 20:0, 0.857143
2018-1-20, 20:5, 0.8125
2018-1-20, 20:10, 0.823529
2018-1-20, 20:15, 0.809524
2018-1-20, 20:20, 0.826087
2018-1-20, 20:25, 0.833333
2018-1-20, 20:30, 0.846154
2018-1-20, 20:35, 0.827586
2018-1-20, 20:40, 0.827586
2018-1-20, 20:45, 0.833333
2018-1-20, 20:50, 0.833333
2018-1-20, 20:55, 0.827586
2018-1-20, 21:0, 0.814815
2018-1-20, 21:5, 0.807692
2018-1-20, 21:10, 0.84
2018-1-20, 21:15, 0.807692
2018-1-20, 21:20, 0.75
2018-1-20, 21:25, 0.758621
2018-1-20, 21:30, 0.740741
2018-1-20, 21:35, 0.740741
2018-1-20, 21:40, 0.740741
2018-1-20, 21:45, 0.75
2018-1-20, 21:50, 0.766667
2018-1-20, 21:55, 0.774194
2018-1-20, 22:0, 0.8
2018-1-20, 22:5, 0.8125
2018-1-20, 22:10, 0.787879
2018-1-20, 22:15, 0.764706
2018-1-20, 22:20, 0.741935
2018-1-20, 22:25, 0.741935
2018-1-20, 22:30, 0.733333
2018-1-20, 22:35, 0.757576
2018-1-20, 22:40, 0.75
2018-1-20, 22:45, 0.741935
2018-1-20, 22:50, 0.7
2018-1-20, 22:55, 0.6875
2018-1-20, 23:0, 0.69697
2018-1-20, 23:5, 0.705882
2018-1-20, 23:10, 0.69697
2018-1-20, 23:15, 0.676471
2018-1-20, 23:20, 0.685714
2018-1-20, 23:25, 0.666667
2018-1-20, 23:30, 0.657895
2018-1-20, 23:35, 0.666667
2018-1-20, 23:40, 0.666667
2018-1-20, 23:45, 0.675
2018-1-20, 23:50, 0.675
2018-1-20, 23:55, 0.682927
2018-1-21, 0:0, 0.690476
2018-1-21, 0:5, 0.690476
2018-1-21, 0:10, 0.690476
2018-1-21, 0:15, 0.682927
2018-1-21, 0:20, 0.682927
2018-1-21, 0:25, 0.682927
2018-1-21, 0:30, 0.682927
2018-1-21, 0:35, 0.682927
2018-1-21, 0:40, 0.682927
2018-1-21, 0:45, 0.682927
2018-1-21, 0:50, 0.682927
2018-1-21, 0:55, 0.682927
2018-1-21, 1:0, 0.682927
2018-1-21, 1:5, 0.682927
2018-1-21, 1:10, 0.682927
2018-1-21, 1:15, 0.682927
2018-1-21, 1:20, 0.682927
2018-1-21, 1:25, 0.682927
2018-1-21, 1:30, 0.682927
2018-1-21, 1:35, 0.682927
2018-1-21, 1:40, 0.682927
2018-1-21, 1:45, 0.682927
2018-1-21, 1:50, 0.675
2018-1-21, 1:55, 0.675
2018-1-21, 2:0, 0.675
2018-1-21, 2:5, 0.675
2018-1-21, 2:10, 0.675
2018-1-21, 2:15, 0.675
2018-1-21, 2:20, 0.675
2018-1-21, 2:25, 0.675
2018-1-21, 2:30, 0.675
2018-1-21, 2:35, 0.675
2018-1-21, 2:40, 0.675
2018-1-21, 2:45, 0.675
2018-1-21, 2:50, 0.675
2018-1-21, 2:55, 0.675
2018-1-21, 3:0, 0.675
2018-1-21, 3:5, 0.675
2018-1-21, 3:10, 0.675
2018-1-21, 3:15, 0.675
2018-1-21, 3:20, 0.675
2018-1-21, 3:25, 0.675
2018-1-21, 3:30, 0.675
2018-1-21, 3:35, 0.675
2018-1-21, 3:40, 0.675
2018-1-21, 3:45, 0.675
2018-1-21, 3:50, 0.675
2018-1-21, 3:55, 0.675
2018-1-21, 4:0, 0.675
2018-1-21, 4:5, 0.675
2018-1-21, 4:10, 0.675
2018-1-21, 4:15, 0.675
2018-1-21, 4:20, 0.675
2018-1-21, 4:25, 0.675
2018-1-21, 4:30, 0.675
2018-1-21, 4:35, 0.675
2018-1-21, 4:40, 0.675
2018-1-21, 4:45, 0.675
2018-1-21, 4:50, 0.675
2018-1-21, 4:55, 0.675
2018-1-21, 5:0, 0.675
2018-1-21, 5:5, 0.675
2018-1-21, 5:10, 0.675
2018-1-21, 5:15, 0.675
2018-1-21, 5:20, 0.675
2018-1-21, 5:25, 0.675
2018-1-21, 5:30, 0.675
2018-1-21, 5:35, 0.675
2018-1-21, 5:40, 0.675
2018-1-21, 5:45, 0.675
2018-1-21, 5:50, 0.675
2018-1-21, 5:55, 0.675
2018-1-21, 6:0, 0.675
2018-1-21, 6:5, 0.675
2018-1-21, 6:10, 0.675
2018-1-21, 6:15, 0.675
2018-1-21, 6:20, 0.675
2018-1-21, 6:25, 0.675
2018-1-21, 6:30, 0.675
2018-1-21, 6:35, 0.675
2018-1-21, 6:40, 0.675676
2018-1-21, 6:45, 0.675676
2018-1-21, 6:50, 0.675676
2018-1-21, 6:55, 0.657143
2018-1-21, 7:0, 0.657143
2018-1-21, 7:5, 0.657143
2018-1-21, 7:10, 0.657143
2018-1-21, 7:15, 0.657143
2018-1-21, 7:20, 0.657143
2018-1-21, 7:25, 0.657143
2018-1-21, 7:30, 0.647059
2018-1-21, 7:35, 0.636364
2018-1-21, 7:40, 0.636364
2018-1-21, 7:45, 0.612903
2018-1-21, 7:50, 0.612903
2018-1-21, 7:55, 0.612903
2018-1-21, 8:0, 0.62069
2018-1-21, 8:5, 0.62069
2018-1-21, 8:10, 0.62069
2018-1-21, 8:15, 0.607143
2018-1-21, 8:20, 0.592593
2018-1-21, 8:25, 0.576923
2018-1-21, 8:30, 0.541667
2018-1-21, 8:35, 0.565217
2018-1-21, 8:40, 0.565217
2018-1-21, 8:45, 0.545455
2018-1-21, 8:50, 0.52381
2018-1-21, 8:55, 0.5
2018-1-21, 9:0, 0.4375
2018-1-21, 9:5, 0.333333
2018-1-21, 9:10, 0.363636
2018-1-21, 9:15, 0.4
2018-1-21, 9:20, 0.444444
2018-1-21, 9:25, 0.375
2018-1-21, 9:30, 0.428571
2018-1-21, 9:35, 0.428571
2018-1-21, 9:40, 0.428571
2018-1-21, 9:45, 0.428571
2018-1-21, 9:50, 0.428571
2018-1-21, 9:55, 0.333333
2018-1-21, 10:0, 0.333333
2018-1-21, 10:5, 0.333333
2018-1-21, 10:10, 0.333333
2018-1-21, 10:15, 0.4
2018-1-21, 10:20, 0.5
2018-1-21, 10:25, 0.333333
2018-1-21, 10:30, 0.333333
2018-1-21, 10:35, 0.333333
2018-1-21, 10:40, 0.333333
2018-1-21, 10:45, 0.333333
2018-1-21, 10:50, 0.333333
2018-1-21, 10:55, 0.333333
2018-1-21, 11:0, 0.333333
2018-1-21, 11:5, 0.333333
2018-1-21, 11:10, 0.333333
2018-1-21, 11:15, 0.333333
2018-1-21, 11:20, 0.333333
2018-1-21, 11:25, 0.333333
2018-1-21, 11:30, 0.333333
2018-1-21, 11:35, 0.333333
2018-1-21, 11:40, 0.333333
2018-1-21, 11:45, 0.333333
2018-1-21, 11:50, 0.333333
2018-1-21, 11:55, 0.333333
2018-1-21, 12:0, 0.333333
2018-1-21, 12:5, 0.333333
2018-1-21, 12:10, 0.333333
2018-1-21, 12:15, 0.333333
2018-1-21, 12:20, 0.333333
2018-1-21, 12:25, 0.333333
2018-1-21, 12:30, 0.333333
2018-1-21, 12:35, 0.333333
2018-1-21, 12:40, 0.5
2018-1-21, 12:45, 0.5
2018-1-21, 12:50, 0.5
2018-1-21, 12:55, 0.5
2018-1-21, 13:0, 0.5
2018-1-21, 13:5, 0.5
2018-1-21, 13:10, 0.5
2018-1-21, 13:15, 0.5
2018-1-21, 13:20, 0.5
2018-1-21, 13:25, 0.5
2018-1-21, 13:30, 0.5
2018-1-21, 13:35, 0.5
2018-1-21, 13:40, 0.5
